Day,Platform,TSM: Platform,TSM: Audience,TSM: Customer Type,TSM: Product Type,TSM: Ad Type,TSM: Ad Content,TSM: Sales Kind,TSM: Platform Objective,TSM: Buying Objective,Spend,Impressions,Link Clicks,Video Views,TSM: Total Shopify Sales,TSM: Total Units Sold
09/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,63.59,70810,48,0,0,0
09/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,239,0,0,0,0
09/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,48.93,1594,5,0,0,0
09/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,3.46,75,1,0,0,0
09/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,139.22,3747,29,7,0,0
09/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,145.99,3864,31,0,0,0
09/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,658.6,17510,110,71,0,0
09/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,21.98,2935,192,227,0,0
09/11/2021,Facebook,Facebook,,,"'-,Bottoms,Hats,Sweatshirts",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,71.03,2174,18,0,449.38,5
09/11/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,13.5,534,1,0,75.7,2
09/11/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,"order,return",Conversion Campaign,PRODUCT_CATALOG_SALES,146.16,5441,47,0,-48.7,2
09/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,138.4,3786,31,0,93.31,1
09/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,974.34,21493,172,0,386,4
09/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,27.63,805,6,0,86.4,2
09/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,6.75,1215,5,0,0,0
09/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,11.12,5345,12,0,0,0
09/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,324.08,4762,181,0,0,0
09/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,38.24,83,11,0,0,0
09/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,27.22,26,10,0,0,0
09/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,247.15,1368,87,0,0,0
09/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,9,0,0,0,0
09/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,52.65,1512,32,0,0,0
09/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms",Expanded text ad,520986452070,"order,return",Conversion Campaign,Maximize Conversion Value,101.08,61,25,0,158.77,2
09/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,424827605473,order,Conversion Campaign,Maximize Conversion Value,5.23,12,6,0,295.66,4
09/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,156.54,547,51,0,0,0
09/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,73.14,1724,61,0,0,0
09/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,61.25,233,89,0,1135.21,16
09/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,42.36,202,32,0,147,2
09/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,41,338,48,0,111.7,2
09/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,50.01,6109,16,0,0,0
09/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,T-Shirts",Shopping ad,497734963614,"order,return",Conversion Campaign,Target ROAS,165.61,32080,133,0,420,10
09/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,85.81,4052,104,0,0,0
09/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,T-Shirts,Shopping ad (goal-optimized),,return,Conversion Campaign,Maximize Conversion Value,37.58,5596,72,0,-60,0
09/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,44,5798,44,0,0,0
10/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,41.81,3223,40,0,0,0
10/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,71.17,72798,63,0,0,0
10/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,109,0,0,0,0
10/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,101.23,2412,12,0,0,0
10/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,5.64,181,1,0,0,0
10/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,125.43,3638,24,10,0,0
10/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,415.76,13560,83,0,0,0
10/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,689.04,19610,159,38,0,0
10/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,15.95,2785,161,188,0,0
10/11/2021,Facebook,Facebook,,,"'-,Bottoms",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,108.62,3353,18,0,174,2
10/11/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts",Collection,,"order,return",Conversion Campaign,CONVERSIONS,48.09,1386,8,0,-131.69,1
10/11/2021,Facebook,Facebook,,,"'-,Hats",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,52.66,2553,14,0,96.53,2
10/11/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,550.03,15533,82,0,429,5
10/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,44.94,691,3,0,194.85,3
10/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,2.06,4064,2,0,0,0
10/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,16.14,8863,16,0,0,0
10/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,293.99,3704,140,0,0,0
10/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,25.58,56,12,0,0,0
10/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,70.91,21,4,0,144,3
10/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,191.27,1087,76,0,0,0
10/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,17,0,0,0,0
10/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,76.24,1234,34,0,0,0
10/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,521234863368,order,Conversion Campaign,Maximize Conversion Value,25.87,95,11,0,158,2
10/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,65.96,502,19,0,0,0
10/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,73.74,657,17,0,0,0
10/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Hats,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,68.03,209,58,0,1885.46,25
10/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Hats,Shirt Jackets,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,62.36,296,66,0,486.78,5
10/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,503218918472,order,Conversion Campaign,Target ROAS,17.73,472,14,0,210.21,2
10/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,34.6,138,41,0,169,2
10/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,10.85,24,10,0,67.95,1
10/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,1.01,74,1,0,0,0
10/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Hats,Shirt Jackets,Sweatshirts,T-Shirts",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,272.87,30702,125,0,502.8,6
10/11/2021,Google Ads,Google Shopping,Shopping ad,,"'-,T-Shirts",Shopping ad,497779787212,order,Conversion Campaign,Target ROAS,68.41,5533,13,0,369.84,6
10/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,169.98,11145,187,0,0,0
10/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,44,4252,60,0,0,0
11/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,36.63,4276,32,0,0,0
11/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,71.66,54511,38,0,0,0
11/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,190,0,0,0,0
11/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,94.23,2353,7,0,0,0
11/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,14.2,405,2,0,0,0
11/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,227.3,6009,28,14,0,0
11/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,147.51,3350,25,0,0,0
11/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,999.66,31844,162,56,0,0
11/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,17.83,2554,151,150,0,0
11/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.04,4,0,1,0,0
11/11/2021,Facebook,Facebook,,,"'-,Hats",Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,44.49,1829,14,0,90,2
11/11/2021,Facebook,Facebook,,,"'-,Hats,T-Shirts",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,237.89,12198,49,0,309.2,5
11/11/2021,Facebook,Facebook,,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,237.91,5135,64,0,685.07,7
11/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,40.5,1973,5,0,240,5
11/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,0,428,0,0,0,0
11/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,24.17,4824,20,0,0,0
11/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,246.16,40963,467,0,0,0
11/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,23.76,88,13,0,0,0
11/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,24.67,10,2,0,0,0
11/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,341.28,1005,104,0,0,0
11/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,31,0,0,0,0
11/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,48.66,1059,24,0,0,0
11/11/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,,return,Conversion Campaign,Maximize Conversion Value,16.87,17,3,0,-647,0
11/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,205.09,672,78,0,0,0
11/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,40.25,1042,23,0,0,0
11/11/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,,return,Conversion Campaign,Maximize Conversion Value,103.26,320,114,0,-367.47,0
11/11/2021,Google Ads,Google Search,Responsive search ad,,T-Shirts,Responsive search ad,,return,Conversion Campaign,Maximize Conversion Value,82.7,368,88,0,-156.99,0
11/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,98.59,11293,26,0,0,0
11/11/2021,Google Ads,Google Shopping,Shopping ad,,T-Shirts,Shopping ad,,return,Conversion Campaign,Target ROAS,299.67,33982,106,0,-62.77,0
11/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,157.94,13577,180,0,0,0
11/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,44,5265,41,0,0,0
12/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,32.4,3998,25,0,0,0
12/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,49.21,75978,50,0,0,0
12/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,189,0,0,0,0
12/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,62.36,1555,9,0,0,0
12/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,88.62,3034,10,0,0,0
12/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,120.17,3135,18,13,0,0
12/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,57.53,758,10,0,0,0
12/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,745.74,13700,106,56,0,0
12/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,19.67,3016,147,166,0,0
12/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.06,5,1,0,0,0
12/11/2021,Facebook,Facebook,,,"'-,Bottoms",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,16.63,485,5,0,177.53,2
12/11/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,195.5,8105,41,0,56.21,1
12/11/2021,Facebook,Facebook,,,"'-,Shirt Jackets,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,773.51,13432,104,0,298.58,2
12/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Collection,,order,Conversion Campaign,CONVERSIONS,45.49,1852,9,0,188,2
12/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,219.46,3872,42,0,87,1
12/11/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,185.14,5157,34,0,62.65,1
12/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,1.52,2085,2,0,0,0
12/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,14.38,14869,19,0,0,0
12/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,196.3,35673,391,0,0,0
12/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,9.95,97,11,0,0,0
12/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,21.17,24,10,0,0,0
12/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,159.34,675,85,0,0,0
12/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,103,0,0,0,0
12/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,20.89,653,10,0,0,0
12/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,259.68,683,236,0,0,0
12/11/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,40.55,554,11,0,0,0
12/11/2021,Google Ads,Google Search,Responsive search ad,,"Bottoms,Shirt Jackets,T-Shirts",Responsive search ad,,return,Conversion Campaign,Maximize Conversion Value,34.66,250,53,0,-534.4,0
12/11/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,649.47,38330,179,0,0,0
12/11/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,146.99,13617,221,0,0,0
12/11/2021,Pinterest,Pinterest,,,,REGULAR,,,Conversion Campaign,,32,5545,46,0,0,0
13/11/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,34.38,3436,32,0,0,0
13/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,69.73,108022,41,0,0,0
13/11/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0.6,430,1,0,0,0
13/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,94.59,2418,8,0,0,0
13/11/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,69.45,2068,21,0,0,0
13/11/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,172.26,5288,22,18,0,0
13/11/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,180.14,5948,30,0,0,0
13/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,542.74,16176,87,59,0,0
13/11/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,19.54,2050,184,157,0,0
13/11/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0,1,0,0,0,0
13/11/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,165.37,3046,28,0,473.6,6
13/11/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,,order,Conversion Campaign,PRODUCT_CATALOG_SALES,268.57,8233,60,0,48.97,1
13/11/2021,Facebook,Facebook,,,"'-,Shirt Jackets",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,14.85,414,4,0,203.51,1
13/11/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,671.12,12494,113,0,375,3
13/11/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Product Feed - Image,,order,Conversion Campaign,CONVERSIONS,200.13,3687,29,0,340,4
13/11/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,3.35,624,2,0,0,0
13/11/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,16.59,11174,19,0,0,0
13/11/2021,Google Ads,Google Discovery,,,,,,,Conversion Campaign,Target CPA,195.62,16613,233,0,0,0
13/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,7.33,46,9,0,0,0
13/11/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,3.48,19,4,0,0,0
13/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,336.59,930,88,0,0,0
13/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversions,0,15,0,0,0,0
13/11/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,28.47,775,17,0,0,0
